DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-19 16:00:00,4135001,5116.747098174999,501.79535714375,6481.536607125,6908285.386624999,29.67801833452381,39.509916108333336,0.3611488084523809
2020-05-19 17:00:00,4135001,1569.0448908819444,153.47849702347222,6805.239583333333,6937254.184027778,28.363814249999997,31.20082445,0.11051163686666665
2020-05-19 18:00:00,4135001,0.25,0.024131944444444442,6859.722222222223,6937308.666666667,23.316263140476188,22.243057317857144,0.00047997434626663335
2020-05-19 19:00:00,4135001,0.0,0.0,6859.722222222223,6937308.666666667,22.499559583333333,20.559704566666667,0.0
2020-05-19 20:00:00,4135001,0.0,0.0,5612.5,6885179.2272727275,23.130025716666665,20.503182483333333,0.0
2020-05-19 21:00:00,4135001,0.0,0.0,5612.5,6885179.2272727275,23.948110770238095,21.387568289285714,0.0
2020-05-19 22:00:00,4135001,0.0,0.0,5612.5,6885179.2272727275,23.58156378333333,21.291150949999995,0.0
2020-05-19 23:00:00,4135001,0.0,0.0,5480.061688306818,6885179.2272727275,22.89346925357143,20.42818446904762,0.0
2020-05-20 00:00:00,4135001,0.0,0.0,58.22301136363637,6885179.2272727275,22.290050266666668,20.111283866666664,0.0
2020-05-20 01:00:00,4135001,0.0,0.0,0.0,6885179.2272727275,22.161183444047616,19.887477813095238,0.0
2020-05-20 02:00:00,4135001,0.0,0.0,0.0,6885179.2272727275,22.01137848333333,19.463808066666665,0.0
2020-05-20 03:00:00,4135001,0.0,0.0,0.0,6885179.2272727275,22.012319247619047,19.452436186904762,0.0
2020-05-20 04:00:00,4135001,0.0,0.0,0.0,6885179.2272727275,22.122256033333333,19.4709178,0.0
2020-05-20 05:00:00,4135001,0.0,0.0,0.0,6885179.2272727275,21.846556798809523,18.907921072619047,3.684209000000001e-06
2020-05-20 06:00:00,4135001,551.9042207785227,53.50829951370454,17.02293019476136,6885196.250215909,21.80262003333333,19.76662095,0.04088675475666662
2020-05-20 07:00:00,4135001,2965.5034497045453,291.0356331181818,168.22402597886364,6885347.451261363,23.197775357142856,25.18499513452381,0.23003979838095234
2020-05-20 08:00:00,4135001,6224.208603920455,609.7945211079546,625.0178571454545,6885804.245113637,25.34270525,36.64516196666667,0.45933566699999995
2020-05-20 09:00:00,4135001,8638.781250011363,845.2680600659091,1352.5046671931818,6886531.731954546,27.10947146904762,44.00745019523809,0.6307187538452381
2020-05-20 10:00:00,4135001,10785.152597272727,1053.9497362056818,2313.2185470909094,6887492.445806817,28.52478485,50.13947648333333,0.7963303183333332
2020-05-20 11:00:00,4135001,12091.101055113635,1179.3660308522726,3429.6314935,6888608.858772728,29.782175633333335,54.193612216666665,0.9001110031666666
2020-05-20 12:00:00,4135001,12738.074066477273,1242.08630275,4643.106128227272,6889822.3334204545,31.023028686904766,58.387927010714286,0.9690397647261905
2020-05-20 13:00:00,4135001,11863.98869,1157.3172375454544,5530.747673113637,6890709.974931818,31.45943844242424,56.55488405757576,0.9001322504545453
2020-05-20 17:00:00,4135001,1699.566558431818,166.38672889545455,8748.004870113637,6893927.23215909,29.150322616666664,31.4666188,0.12404832316666665
2020-05-20 18:00:00,4135001,309.6990665569318,30.009517045522728,8801.584821409091,6893980.812113636,27.77857989642857,26.925524027380952,0.022829525131273766
2020-05-20 19:00:00,4135001,0.0,0.0,8807.727272727272,6893986.954545454,26.233910533333333,23.549506649999998,0.0
2020-05-20 20:00:00,4135001,0.0,0.0,8807.727272727272,6893986.954545454,25.394888816666665,22.467924566666667,0.0
2020-05-20 21:00:00,4135001,0.0,0.0,8807.727272727272,6893986.954545454,24.73416100119048,21.87433841547619,0.0
2020-05-20 22:00:00,4135001,0.0,0.0,8807.727272727272,6893986.954545454,24.19025290595238,21.44324423333333,0.0
2020-05-21 07:00:00,4135001,3468.084090909091,340.67727272727274,315.40227272727276,6894302.356818181,23.530553636363635,30.40324263636364,0.3223960490909091
2020-05-21 08:00:00,4135001,5994.5376758522725,587.2846144511363,557.1365530284091,6894561.137386364,24.739467366666666,37.702160066666664,0.44325642666666665
2020-05-21 09:00:00,4135001,9190.750608704546,898.9135349011362,1324.1398133125,6895311.094352272,27.047764673809525,48.870910553571434,0.7028915417023809
2020-05-21 10:00:00,4135001,8343.435484295454,815.1498295284091,2010.9401379545454,6896117.166272727,28.462232999999998,50.964982083333325,0.6937580926666667
2020-05-21 11:00:00,4135001,11879.352069454546,1158.9883319613637,3148.481128284091,6897135.378818181,29.85705540714286,57.81069410833334,0.9209442712142858
2020-05-21 12:00:00,4135001,9952.323457818182,971.9448052102272,4250.2199675,6898237.206943181,30.723835833333332,54.708423483333334,0.776878259
2020-05-21 13:00:00,4135001,11102.35615531818,1083.410665584091,5271.144237011364,6899258.396511364,31.539038739285715,55.88179280119048,0.8500099465595238
2020-05-21 14:00:00,4135001,8402.908076386362,821.2667410840909,6241.292613613637,6900228.247181818,31.86687515,50.3283804,0.6115290695
2020-05-21 15:00:00,4135001,6981.618844647728,683.5260890193182,7000.94352,6900987.898079545,32.12127010714286,47.7096035654762,0.5086676949523808
2020-05-21 16:00:00,4135001,3533.155438261364,346.9894074681818,7497.429788943182,6901484.384352272,30.945326766666668,37.849356533333335,0.2450269709
2020-05-21 17:00:00,4135001,712.3932629840909,69.08098620147727,7702.596793829545,6901689.551340909,29.28367758333333,29.507903570238096,0.04725485009166665
2020-05-21 18:00:00,4135001,130.32061688333334,12.586498917575758,7728.654220772727,6956230.214833334,27.549890116666667,26.0536448,0.0082264502778333
2020-05-21 19:00:00,4135001,0.0,0.0,7725.142857142857,6961079.571428572,26.273561976190475,24.026944217857142,0.0
2020-05-21 20:00:00,4135001,0.0,0.0,5407.6,6912113.775,25.228687,22.96982275,0.0
2020-05-21 21:00:00,4135001,0.0,0.0,4916.0,6901727.090909091,24.483799055952378,22.159342921428568,0.0
2020-05-21 22:00:00,4135001,0.0,0.0,4916.0,6901727.090909091,24.138509666666668,21.587924216666664,0.0
2020-05-21 23:00:00,4135001,0.0,0.0,4766.592532465909,6901727.090909091,23.91243719404762,21.195494763095237,0.0
2020-05-22 00:00:00,4135001,0.0,0.0,43.52840909090909,6901727.090909091,23.62829435,21.216041533333332,0.0
2020-05-22 01:00:00,4135001,0.0,0.0,0.0,6901727.090909091,23.507252583333333,22.099617711904763,0.0
2020-05-22 02:00:00,4135001,0.0,0.0,0.0,6901727.090909091,23.42935159880952,22.314399926190475,0.0
2020-05-22 03:00:00,4135001,0.0,0.0,0.0,6901727.090909091,23.117065416666666,21.4549265,0.0
2020-05-22 04:00:00,4135001,0.0,0.0,0.0,6901727.090909091,22.972063497619047,21.38420957857143,0.0
2020-05-22 05:00:00,4135001,0.0,0.0,0.0,6901727.090909091,22.8479095,21.399191316666666,0.000266826762333325
2020-05-22 06:00:00,4135001,718.6174918738636,69.7466314953409,23.667816558329545,6901750.75875,23.095605360714284,22.636385639285713,0.05194381590547615
2020-05-22 07:00:00,4135001,3508.8277191818183,344.2734172068182,210.2623782485227,6901937.353272728,24.11722005,29.693450783333333,0.27283301596666665
2020-05-22 08:00:00,4135001,4052.7249864659093,397.53378652272727,631.0141233772728,6902358.1050340915,25.20296444761905,34.49204114404762,0.30174501195238096
2020-05-22 09:00:00,4135001,5642.195332806818,552.9837784102273,1079.9531926681818,6902806.925568182,26.615702399999996,38.09819853333333,0.3933977091666666
2020-05-22 10:00:00,4135001,7612.430600534091,744.4057426920455,1722.8033685,6903450.703943182,27.921672322619045,43.117950545238095,0.5765076142380952
2020-05-22 11:00:00,4135001,10254.342545909092,1001.1201541988637,2538.3999458977273,6904264.651454545,29.524861666666666,51.96473235,0.8021581256666666
2020-05-22 12:00:00,4135001,10930.782061727274,1067.0139204602272,3646.717735363636,6905373.808670455,30.977001095238094,57.60786207380953,0.8808289983690476
2020-05-22 13:00:00,4135001,10456.058374238637,1022.045488384091,4696.373331545455,6906423.464227273,31.67726688333333,56.1729512,0.787116728
2020-05-22 14:00:00,4135001,9906.688920534092,967.8309253011364,5662.413149340909,6907389.504068182,32.286646835714286,54.683532088095234,0.7392159658571429
2020-05-22 15:00:00,4135001,6221.008522715909,609.3483360420455,6512.225040522727,6908239.318852273,32.47474150833334,48.41206835119048,0.4652432358452381
2020-05-22 16:00:00,4135001,2530.4805195227273,248.3329342556818,6901.300730534091,6908628.394465909,30.537190799999998,36.172486766666665,0.17767499149999993
2020-05-22 17:00:00,4135001,1029.7940340977273,100.29772727477274,7074.515827943182,6908801.606715909,29.199906978571427,30.77111201904762,0.0724919405928571
2020-05-22 18:00:00,4135001,113.90531015118421,11.000234962539475,7125.380169131578,6882975.47231579,28.147688216666662,27.059440116666664,0.008356646485766625
2020-05-22 19:00:00,4135001,0.0,0.0,7159.5,6712221.4,27.256123366666664,25.642492216666664,0.0
2020-05-22 20:00:00,4135001,0.0,0.0,4474.6875,6847403.375,26.699791504761905,24.99967506428571,0.0
2020-05-22 21:00:00,4135001,0.0,0.0,3254.318181818182,6908849.7272727275,26.03650515,25.042627433333337,0.0
2020-05-22 22:00:00,4135001,0.0,0.0,3254.318181818182,6908849.7272727275,23.57489425357143,22.621067716666666,0.0
2020-05-22 23:00:00,4135001,0.0,0.0,3221.3961038977272,6908849.7272727275,21.793151350000002,20.4367803,0.0
2020-05-23 00:00:00,4135001,0.0,0.0,53.53510551136364,6908849.7272727275,21.655995233333336,20.53416766904762,0.0
2020-05-23 01:00:00,4135001,0.0,0.0,0.0,6908849.7272727275,21.533191416666668,20.373434383333333,0.0
2020-05-23 02:00:00,4135001,0.0,0.0,0.0,6908849.7272727275,21.813507476190477,20.54169314047619,0.0
2020-05-23 03:00:00,4135001,0.0,0.0,0.0,6908849.7272727275,21.943901016666665,20.74042658333333,0.0
2020-05-23 04:00:00,4135001,0.0,0.0,0.0,6908849.7272727275,22.073265483333333,21.118209609523806,0.0
2020-05-23 05:00:00,4135001,0.0,0.0,0.0,6908849.7272727275,21.910055366666665,21.003902133333334,0.0
2020-05-23 06:00:00,4135001,666.1681818227272,64.52242424181817,25.55303030318182,6908875.280318182,22.344629916666666,22.08666241666667,0.0454442841666666
2020-05-23 07:00:00,4135001,2504.2331574988634,245.66479302386367,124.09821428522727,6908973.825454545,22.96647359642857,26.694234520238098,0.17861670604285715
2020-05-23 08:00:00,4135001,6644.2268668863635,650.7960227284091,564.6525973988636,6909414.379897728,25.194889933333332,39.68144375,0.49443552649999994
2020-05-23 09:00:00,4135001,8583.87094146591,839.7370941522728,1339.0876623522727,6910188.814920455,27.368390041666668,46.074149996428574,0.6512008897500001
2020-05-23 10:00:00,4135001,9098.861201284091,889.511870946591,2202.336241875,6911052.063522727,28.205914766666666,48.53599695,0.6851064511666667
2020-05-23 11:00:00,4135001,12133.912946102273,1183.5398133011365,3219.9385146136365,6912069.665784091,29.71130791547619,57.357519714285715,0.9394699098928572
2020-05-23 12:00:00,4135001,11700.780235579545,1141.9017451,4442.142045465909,6913291.869306818,31.02895253333333,61.49207671666666,0.9243867435
2020-05-23 13:00:00,4135001,11742.573255227273,1145.8251217499999,5529.953936670455,6914379.681227272,32.14111893333333,58.826104266666675,0.9026499993333333
2020-05-23 14:00:00,4135001,8267.028611875001,808.8120332886364,6560.610592488636,6915410.33790909,32.77395768095238,53.2906561797619,0.6069630438690476
2020-05-23 15:00:00,4135001,7477.456168818182,731.9988230511364,7281.900568147727,6916131.627875,32.92367098333334,47.997737599999994,0.5139724243333333
2020-05-23 16:00:00,4135001,5480.885146102272,537.3208401011364,7957.507305193182,6916807.111806818,32.53408778452381,45.21551344523809,0.4057750891666666
2020-05-23 17:00:00,4135001,2429.1148538522725,238.302272725,8341.031250034091,6917190.758488636,30.469380116666667,34.91620233333333,0.1779255627333333
2020-05-23 18:00:00,4135001,477.52800324613634,46.41678165669318,8478.504870159091,6917328.232113636,28.780811283333335,29.0618039202381,0.03479947948210235
2020-05-23 19:00:00,4135001,0.0,0.0,8487.636363636364,6917337.363636363,27.485154666666666,25.809593166666666,0.0
2020-05-23 20:00:00,4135001,0.0,0.0,8487.636363636364,6917337.363636363,26.647221166666668,24.925855791666667,0.0
2020-05-23 21:00:00,4135001,0.0,0.0,8487.636363636364,6917337.363636363,26.12653675555556,23.968815799999998,0.0
2020-05-23 22:00:00,4135001,0.0,0.0,8487.636363636364,6917337.363636363,25.5640054,23.316331433333332,0.0
2020-05-23 23:00:00,4135001,0.0,0.0,8308.233766238636,6917337.363636363,24.940095873809526,22.538089322619047,0.0
2020-05-24 00:00:00,4135001,0.0,0.0,77.36282467045454,6917337.363636363,24.45264805833333,21.839049876190476,0.0
2020-05-24 01:00:00,4135001,0.0,0.0,0.0,6917337.363636363,24.30246935,22.170725360714286,0.0
2020-05-24 02:00:00,4135001,0.0,0.0,0.0,6917337.363636363,24.419165049999997,22.345417716666667,0.0
